lemma,rank,pos,translation,teacher_model,teacher_base_url,prompt_style,candidate_idx,sentence,contains_exact_target,token_count,char_count,source_failure_reason,source_template_id,source_quality_tier
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Sube a segunda.,true,3,15,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Baja a segunda.,true,3,15,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Detente en segunda.,true,3,19,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Prueba segunda ahora.,true,3,21,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,No uses segunda.,true,3,16,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Segunda es importante.,true,3,22,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Usa segunda con cuidado.,true,4,24,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,La segunda marcha es útil.,true,5,26,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Estamos en segunda.,true,3,19,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Pasa a segunda aquí.,true,4,20,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,No saltes a segunda.,true,4,20,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Segunda es segura.,true,3,18,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Entra en segunda suavemente.,true,4,28,,no_candidate_found,
segunda,698,adj,second gear,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Sal de segunda.,true,3,15,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Hacía la casa.,true,3,14,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Hacía un gesto con la mano.,true,6,27,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Hacía señas para llamarlo.,true,4,26,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Hacía la cama antes de dormir.,true,6,30,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Hacía un dibujo en la pizarra.,true,6,30,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Hacía la fila para entrar.,true,5,26,,no_candidate_found,
hacía,706,v,toward; towards,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Hacía una señal con la cabeza.,true,6,30,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,El oficial llegó tarde al trabajo.,true,6,34,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Este es el oficial de seguridad.,true,6,32,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Es oficial del ejército.,true,4,24,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,El oficial está en la puerta.,true,6,29,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Ese es el oficial de vuelo.,true,6,27,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,El oficial revisa los documentos.,true,5,33,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Es un oficial muy respetado.,true,5,28,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,El oficial da órdenes claras.,true,5,29,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Ella es oficial de policía.,true,5,27,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,El oficial hace su trabajo.,true,5,27,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Es oficial del gobierno.,true,4,24,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,El oficial lleva uniforme.,true,4,26,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Ella es oficial de tráfico.,true,5,27,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,El oficial guía a los demás.,true,6,28,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Es oficial de la embajada.,true,5,26,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,El oficial cumple con su deber.,true,6,31,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Ella es oficial de aduanas.,true,5,27,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,El oficial mantiene la paz.,true,5,27,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Es oficial de la administración.,true,5,32,,no_candidate_found,
oficial,709,adj,official,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,El oficial trabaja duro.,true,4,24,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,El coche es negro.,true,4,18,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,La taza es de color negro.,true,6,26,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Tiene pelo negro.,true,3,17,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,El gato es negro.,true,4,17,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,La pared está pintada de negro.,true,6,31,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,El cuaderno es negro.,true,4,21,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,El cielo nocturno es negro.,true,5,27,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,La pluma es de color negro.,true,6,27,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,El bolígrafo es negro.,true,4,22,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,El vestido es de color negro.,true,6,29,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Las uñas están pintadas de negro.,true,6,33,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,El café está oscuro y negro.,true,6,28,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,El chocolate es negro.,true,4,22,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,El carbón es negro.,true,4,19,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,El carbón está negro.,true,4,21,,no_candidate_found,
negro,711,adj,black (absorbing all light and reflecting none,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,El ático está oscuro y negro.,true,6,29,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Mañana hará sol.,true,3,16,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Hará la compra esta tarde.,true,5,26,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Hoy hará frío.,true,3,14,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Mañana hará tarea.,true,3,18,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Hará ejercicio mañana.,true,3,22,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Hará la cena.,true,3,13,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Mañana hará viento.,true,3,19,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Hará la colada.,true,3,15,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Mañana hará calor.,true,3,18,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Hará la limpieza.,true,3,17,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Mañana hará lluvia.,true,3,19,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Hará el desayuno.,true,3,17,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Mañana hará mucho trabajo.,true,4,26,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Hará la comida.,true,3,15,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Mañana hará poco.,true,3,17,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Hará la compra.,true,3,15,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Mañana hará más.,true,3,16,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Hará la cama.,true,3,13,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Mañana hará menos.,true,3,18,,no_candidate_found,
hará,713,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Hará la tarea.,true,3,14,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Estoy afuera.,true,2,13,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Veo nubes afuera.,true,3,17,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Hace frío afuera.,true,3,17,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Escuché ruidos afuera.,true,3,22,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Salí afuera a jugar.,true,4,20,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Corro afuera con mi perro.,true,5,26,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Miro el sol afuera.,true,4,19,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Hay niños afuera.,true,3,17,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Llueve afuera hoy.,true,3,18,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Me gusta estar afuera.,true,4,22,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Tengo miedo de lo que hay afuera.,true,7,33,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Juego fútbol afuera.,true,3,20,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Espero el autobús afuera.,true,4,25,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Compré flores afuera.,true,3,21,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Paseo afuera por la tarde.,true,5,26,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Niego con la cabeza afuera.,true,5,27,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Sonríe afuera bajo el sol.,true,5,26,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Escalamos una montaña afuera.,true,4,29,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Nos encontramos afuera del cine.,true,5,32,,no_candidate_found,
afuera,714,v,out; outside,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Observo las estrellas afuera.,true,4,29,,no_candidate_found,
llegado,724,v,arrived; received; delivered,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Juan ha llegado a casa.,true,5,23,,no_candidate_found,
llegado,724,v,arrived; received; delivered,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,El paquete ha llegado hoy.,true,5,26,,no_candidate_found,
llegado,724,v,arrived; received; delivered,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Los invitados han llegado ya.,true,5,29,,no_candidate_found,
llegado,724,v,arrived; received; delivered,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,El tren ha llegado a tiempo.,true,6,28,,no_candidate_found,
llegado,724,v,arrived; received; delivered,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,El avión ha llegado a Madrid.,true,6,29,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Ese es un maldito día.,true,5,22,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,No quiero ver a ese maldito.,true,6,28,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Este maldito coche no arranca.,true,5,30,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Es un maldito problema.,true,4,23,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,No puedo con este maldito trabajo.,true,6,34,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Estoy harto de este maldito tráfico.,true,6,36,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Este maldito dolor de cabeza.,true,5,29,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Ese maldito vecino es muy ruidoso.,true,6,34,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Este maldito teléfono no funciona.,true,5,34,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Ese maldito tren está retrasado.,true,5,32,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Ese maldito examen me estresa.,true,5,30,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Ese maldito proyecto no avanza.,true,5,31,,no_candidate_found,
maldito,726,n,cursed,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Este maldito día es terrible.,true,5,29,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Haría la cena.,true,3,14,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Haría ejercicio.,true,2,16,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Haría las compras.,true,3,18,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Haría la tarea.,true,3,15,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Haría el trabajo.,true,3,17,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Haría la limpieza.,true,3,18,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Haría la cama.,true,3,14,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Haría la colada.,true,3,16,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Haría la comida.,true,3,16,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Haría la lista.,true,3,15,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Haría la llamada.,true,3,17,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Haría la visita.,true,3,16,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Haría la compra.,true,3,16,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Haría la reserva.,true,3,17,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Haría la foto.,true,3,14,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Haría la cita.,true,3,14,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Haría la prueba.,true,3,16,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Haría la entrega.,true,3,17,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Haría la declaración.,true,3,21,,no_candidate_found,
haría,729,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Haría la promesa.,true,3,17,,no_candidate_found,
cambiar,731,v,to change; to shift; to switch; to alter,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Quiero cambiar de trabajo.,true,4,26,,no_candidate_found,
cambiar,731,v,to change; to shift; to switch; to alter,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Necesito cambiar la llave.,true,4,26,,no_candidate_found,
cambiar,731,v,to change; to shift; to switch; to alter,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Voy a cambiar el aceite.,true,5,24,,no_candidate_found,
cambiar,731,v,to change; to shift; to switch; to alter,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Puedo cambiar el dinero.,true,4,24,,no_candidate_found,
