lemma,rank,pos,translation,sentence,token_count,quality_flags,support_words,support_rank_max,support_rank_avg,pattern_ready
propia,591,adj,own,Su propia ropa es bonita.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,su ropa es bonita,976,428.25,false
propia,591,adj,own,No me gusta tu propia versión.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,me gusta tu versión,2093,594.25,false
propia,591,adj,own,La propiedad es propia de él.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la propiedad es de él,1557,316.20,false
propia,591,adj,own,Mi propia experiencia fue diferente.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,mi experiencia fue diferente,924,425.00,false
propia,591,adj,own,El libro es de autoría propia.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el libro es de autoría,22863,4682.80,false
propia,591,adj,own,Tiene una voz propia única.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tiene una voz única,581,257.75,false
propia,591,adj,own,Mi propia madre cocina bien.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,mi madre cocina bien,1042,314.50,false
propia,591,adj,own,La empresa es propiedad propia.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la empresa es propiedad,1557,604.00,false
propia,591,adj,own,Necesitamos nuestra propia mesa.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,necesitamos nuestra mesa,733,386.33,false
propia,591,adj,own,La casa es de propiedad propia.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la casa es de propiedad,1557,332.20,false
propio,592,adj,own,Este es mi libro propio.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,este es mi libro,535,153.75,false
propio,592,adj,own,Tiene un jardín propio.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tiene un jardín,1790,619.67,false
propio,592,adj,own,Mi coche es propio.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,mi coche es,458,164.67,false
propio,592,adj,own,Mi hermano tiene un negocio propio.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,mi hermano tiene un negocio,827,244.40,false
propio,592,adj,own,Ese es su perro propio.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ese es su perro,703,204.50,false
propio,592,adj,own,Ella tiene un restaurante propio.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ella tiene un restaurante,1705,446.25,false
propio,592,adj,own,Ellos tienen un barco propio.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos tienen un barco,972,263.00,false
propio,592,adj,own,Tu hermano tiene un apartamento propio.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tu hermano tiene un apartamento,1570,395.00,false
propio,592,adj,own,Yo tengo un ordenador propio.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,yo tengo un ordenador,3269,839.00,false
oído,605,v,hearing,Tengo buen oído.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tengo buen,59,57.00,false
oído,605,v,hearing,Escuchó con atención el oído.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,escuchó con atención el,612,275.25,false
oído,605,v,hearing,El oído es importante.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el es importante,313,109.33,false
oído,605,v,hearing,No escuché nada con el oído.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,escuché nada con el,467,137.50,false
oído,605,v,hearing,Ella tiene mal oído.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ella tiene mal,220,96.67,false
oído,605,v,hearing,Tuve un oído sordo.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tuve un sordo,6565,2211.33,false
oído,605,v,hearing,Escucharon música con el oído.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,escucharon música con el,516,251.25,false
oído,605,v,hearing,El oído humano es maravilloso.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el humano es maravilloso,1222,557.00,false
oído,605,v,hearing,Ella tiene buen oído.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ella tiene buen,59,41.67,false
oído,605,v,hearing,Escuché voces con el oído.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,escuché voces con el,581,267.50,false
oído,605,v,hearing,El oído es sensible.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el es sensible,3708,1241.00,false
oído,605,v,hearing,No escuchamos con el oído.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,escuchamos con el,467,163.00,false
oído,605,v,hearing,El oído detecta sonidos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el detecta sonidos,7277,2939.33,false
oído,605,v,hearing,Tengo dolor de oído.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tengo dolor de,732,264.00,false
control,610,n,control; or running of a business,El control es importante.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,el es importante,313,109.33,false
control,610,n,control; or running of a business,Necesito el control.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,necesito el,234,120.00,false
control,610,n,control; or running of a business,Tiene control total.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tiene total,897,478.00,false
control,610,n,control; or running of a business,El control del tráfico.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el del tráfico,2154,727.00,false
control,610,n,control; or running of a business,El control de calidad.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el de calidad,1374,460.33,false
control,610,n,control; or running of a business,El control de acceso.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el de acceso,1492,499.67,false
control,610,n,control; or running of a business,El control remoto.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el remoto,7442,3724.00,false
control,610,n,control; or running of a business,El control de inventario.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el de inventario,9197,3068.00,false
ambos,625,pron,both,Ambos son amigos.,3,grammatical_ok=1|natural_ok=1|learner_clear_ok=1|notes=teacher_candidate|rejection_reasons=teacher_candidate,son amigos,210,109.50,false
ambos,625,pron,both,Nos gustan ambos.,3,grammatical_ok=1|natural_ok=1|learner_clear_ok=1|notes=teacher_candidate|rejection_reasons=teacher_candidate,nos gustan,229,123.50,false
ambos,625,pron,both,Ambos libros son buenos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,libros son buenos,535,199.67,false
ambos,625,pron,both,Prefiero ambos.,2,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,prefiero,1845,1845.00,false
ambos,625,pron,both,Ambos son iguales.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son iguales,406,207.50,false
ambos,625,pron,both,Ambos son altos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son altos,486,247.50,false
ambos,625,pron,both,Ambos son bonitos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son bonitos,976,492.50,false
ambos,625,pron,both,Prefiero ambos juguetes.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,prefiero juguetes,5002,3423.50,false
ambos,625,pron,both,Ambos son rojos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son rojos,1299,654.00,false
ambos,625,pron,both,Ambos son azules.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son azules,1252,630.50,false
ambos,625,pron,both,Ambos son verdes.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son verdes,1454,731.50,false
ambos,625,pron,both,Ambos son amigables.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son amigables,11861,5935.00,false
ambos,625,pron,both,Ambos son caros.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son caros,3305,1657.00,false
ambos,625,pron,both,Ambos son baratos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son baratos,4151,2080.00,false
ambos,625,pron,both,Ambos son fáciles.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son fáciles,499,254.00,false
ambos,625,pron,both,Ambos son difíciles.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son difíciles,413,211.00,false
ambos,625,pron,both,Ambos son grandes.,3,grammatical_ok=1|natural_ok=1|learner_clear_ok=1|notes=teacher_candidate|rejection_reasons=teacher_candidate,son grandes,171,90.00,false
ambos,625,pron,both,Ambos son pequeños.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son pequeños,443,226.00,false
ambos,625,pron,both,Ambos son nuevos.,3,grammatical_ok=1|natural_ok=1|learner_clear_ok=1|notes=teacher_candidate|rejection_reasons=teacher_candidate,son nuevos,177,93.00,false
ambos,625,pron,both,Ambos son viejos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son viejos,417,213.00,false
deben,631,v,to owe,Ellos deben estudiar.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos estudiar,2191,1101.00,false
deben,631,v,to owe,Deben venir a tiempo.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,venir a tiempo,407,166.00,false
deben,631,v,to owe,Ellas deben ayudar.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ellas ayudar,639,325.00,false
deben,631,v,to owe,Deben cumplir la ley.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,cumplir la ley,2001,855.67,false
deben,631,v,to owe,Deben cuidar su salud.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,cuidar su salud,2094,957.00,false
deben,631,v,to owe,Deben respetar las normas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,respetar las normas,5637,2741.67,false
deben,631,v,to owe,Deben traer documentos.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,traer documentos,2220,1742.00,false
deben,631,v,to owe,Deben seguir instrucciones.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,seguir instrucciones,3251,1830.00,false
deben,631,v,to owe,Deben enviar el correo.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,enviar el correo,2064,1355.00,false
deben,631,v,to owe,Deben informar a todos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,informar a todos,3245,1096.00,false
deben,631,v,to owe,Deben usar guantes.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,usar guantes,4797,2779.00,false
deben,631,v,to owe,Deben guardar silencio.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,guardar silencio,3343,2070.00,false
deben,631,v,to owe,Deben esperar aquí.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,esperar aquí,203,119.50,false
semanas,637,n,week,Tengo dos semanas de vacaciones.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tengo dos de vacaciones,1553,423.00,false
semanas,637,n,week,Estudia durante cinco semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,estudia durante cinco,2191,917.67,false
semanas,637,n,week,Voy a España en tres semanas.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; contains_name,voy a españa en tres,580,164.20,false
semanas,637,n,week,Llevo aquí cuatro semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,llevo aquí cuatro,586,317.33,false
semanas,637,n,week,Han pasado seis semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,han pasado seis,485,250.33,false
semanas,637,n,week,Tiene que esperar dos semanas.,5,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,tiene que esperar dos,203,85.75,false
semanas,637,n,week,El proyecto duró siete semanas.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el proyecto duró siete,5761,1847.00,false
semanas,637,n,week,Viví allí ocho semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,viví allí ocho,829,495.00,false
semanas,637,n,week,Se mudará en dos semanas.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,se mudará en dos,8402,2126.00,false
semanas,637,n,week,Faltan tres semanas para Navidad.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; contains_name; support_vocabulary_too_rare,faltan tres para navidad,3647,1241.75,false
semanas,637,n,week,Estudié español nueve semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,estudié español nueve,2191,1503.00,false
semanas,637,n,week,Son dos semanas seguidas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son dos seguidas,2365,817.67,false
semanas,637,n,week,Viajaré en dos semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,viajaré en dos,2668,918.33,false
semanas,637,n,week,Han pasado diez semanas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,han pasado diez,569,278.33,false
venido,640,v,to come,Juan ha venido a casa.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ha a casa,91,45.00,false
venido,640,v,to come,María no ha venido hoy.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ha hoy,187,113.00,false
venido,640,v,to come,"Venido de la tienda, compré leche.",6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de la tienda compré leche,1379,649.60,false
venido,640,v,to come,Pedro me ha dicho que ha venido.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; contains_name; support_vocabulary_too_rare,pedro me ha dicho que ha,1551,293.00,false
venido,640,v,to come,Ana ha venido con su hermano.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ha con su hermano,299,94.25,false
venido,640,v,to come,Carlos ha venido tarde a la clase.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; contains_name,carlos ha tarde a la clase,893,267.17,false
venido,640,v,to come,El correo ha venido esta mañana.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el correo ha esta mañana,2064,467.40,false
venido,640,v,to come,No he venido a tiempo para la cena.,8,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,he a tiempo para la cena,906,176.33,false
venido,640,v,to come,Ella ha venido sola al restaurante.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ella ha sola al restaurante,1705,370.20,false
venido,640,v,to come,Hemos venido en coche a la ciudad.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,hemos en coche a la ciudad,458,133.67,false
venido,640,v,to come,El paquete ha venido ayer.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el paquete ha ayer,2551,742.00,false
venido,640,v,to come,Han venido muchos amigos a la fiesta.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,han muchos amigos a la fiesta,488,131.33,false
venido,640,v,to come,Yo no he venido a la reunión.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,yo he a la reunión,778,168.60,false
venido,640,v,to come,"Venido del trabajo, cené en casa.",6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,del trabajo cené en casa,1347,322.20,false
venido,640,v,to come,Luis ha venido desde Madrid.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; contains_name; support_vocabulary_too_rare,ha desde madrid,616,261.00,false
venido,640,v,to come,No han venido a la boda.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,han a la boda,1050,274.25,false
venido,640,v,to come,He venido a verte.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,he a verte,119,54.33,false
